1625753576.3365772	VPX2 27;220;say "sent 34 ring rew nan";
1625753577.8359056	VPX2 39;220;dataFile_InsertString "34 cue rew nan";
1625753577.8359563	VPX2 26;220;say "sent 34 cue rew nan";
1625753579.3352876	VPX2 28;220;dataFile_InsertString "iti";
1625753579.3353539	VPX2 15;220;say "sent iti";
1625753580.834848	VPX2 40;220;dataFile_InsertString "35 ring rew nan";
1625753580.8349125	VPX2 27;220;say "sent 35 ring rew nan";
1625753582.3343272	VPX2 39;220;dataFile_InsertString "35 cue neu nan";
1625753582.334375	VPX2 26;220;say "sent 35 cue neu nan";
1625753583.8338797	VPX2 28;220;dataFile_InsertString "iti";
1625753583.833932	VPX2 15;220;say "sent iti";
1625753585.333395	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753586.8328862	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753588.3323348	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753589.8318532	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753591.3312235	VPX2 43;220;dataFile_InsertString "36 ring rew -0.465";VPX2 30;220;say "sent 36 ring rew -0.465";
1625753592.8306572	VPX2 42;220;dataFile_InsertString "36 cue rew -0.465";
1625753592.8307116	VPX2 29;220;say "sent 36 cue rew -0.465";
1625753594.330267	VPX2 42;220;dataFile_InsertString "36 dot rew -0.465";
1625753594.3303254	VPX2 29;220;say "sent 36 dot rew -0.465";
1625753595.8301895	VPX2 28;220;dataFile_InsertString "iti";
1625753595.8302362	VPX2 15;220;say "sent iti";
1625753597.3301163	VPX2 28;220;dataFile_InsertString "iti";
1625753597.3301518	VPX2 15;220;say "sent iti";
1625753598.8454962	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753600.3449824	VPX2 28;220;dataFile_InsertString "iti";VPX2 15;220;say "sent iti";
1625753601.8444405	VPX2 42;220;dataFile_InsertString "37 ring rew -0.73";
1625753601.844481	VPX2 29;220;say "sent 37 ring rew -0.73";
1625753603.3439248	VPX2 41;220;dataFile_InsertString "37 cue neu -0.73";
1625753603.3439548	VPX2 28;220;say "sent 37 cue neu -0.73";
1625753604.8434088	VPX2 41;220;dataFile_InsertString "37 dot neu -0.73";
1625753604.8434389	VPX2 28;220;say "sent 37 dot neu -0.73";
1625753606.3429053	VPX2 28;220;dataFile_InsertString "iti";
1625753606.3429358	VPX2 15;220;say "sent iti";
1625753607.8423812	VPX2 28;220;dataFile_InsertString "iti";
1625753607.8424125	VPX2 15;220;say "sent iti";
1625753609.3418808	VPX2 28;220;dataFile_InsertString "iti";
1625753609.3419125	VPX2 15;220;say "sent iti";
